Address,Deposit,Reward,PointOnLane
0x95b9810fd4000efc4b2ff8e05f6000af8d2186d1,100000000000000000000,3972777517851182140,0.07805503288091636529
0xd5259bdfebd97fc34936992638626b0b56590cd2,58807947218465528268795,2316135968535762611819.63706023308274569065,0.07805503288091636529
0x565ef7a8532eb626778c80216110232a33f81fdd,78617922416203278474548,2931602715679140099460.8680490585565138072,0.07805503288091636529
0x1fa9ed1e143826e563b82407adcc4030a70fc87b,1035431957689312880827,37340932184206644340.03947372804597564521,0.07805503288091636529
0x71e28316aae150674a466a746072bf00a5b62f29,17104522807654149519060,544285708788778957104.9841566640558582062,0.07805503288091636529
0xe849de668ec303efa29dda5fa7de0c0952360a6c,111067984878617924657939,3347321424765561077858.05597114376489127344,0.07805503288091636529
0xb4d41bdec85c8e6fa8713a2912d765a356fcf1a5,1336913443049571128580,38155878056232860991.5861622036422958072,0.07805503288091636529
0xc3f2b31b5d0e933deccdcdeba2e5cfb06fc4ce07,35655176372416242688538,418313807009871591115.78040644972141406688,0.07805503288091636529
0x461b87b6669c08dc8f1b2c001f46f2a774a4bca9,106751429810000000000000,765280500667158046349.8604609,0.07805503288091636529
0x6be3017a970638c2dd02492589aedbad02356732,272733292458653248160429,1829856250832220035993.78684100073269140171,0.07805503288091636529
0x12d25fcf6265bf6534aa4b189b320ca01e519156,16588499203690760036820,96179408679814408366.7041535397303204906,0.07805503288091636529
0xb5baa83f3cdbbb9c44e1f453dc1f45d2fc36f897,253053209726141642480,1465527559193828743.5747744598316988312,0.07805503288091636529
0xce07b614ff8286e3ecff9317d6a579a5f5396343,3374607091521087779037,19182036493844434053.96023385929094310053,0.07805503288091636529
0x6522bbd602e1cdb3c1e12a04c8a5d1a9f5352a1e,783369564535547504204299,3958312183739653188160.80889209598151055843,0.07805503288091636529
0xe1a642131d0dda66571bb7b89b7a3ed056798c2a,6473536037803686177401,32685427366925172725.62683519446337297337,0.07805503288091636529
0x637e21ac11f0e0cf95d926d6bd2737b059a2858a,19175459348481046894388,95453946071827153958.07505570248867953836,0.07805503288091636529
0x4297e08ee25a9eed190d4840c490bbf2332f22b0,26525949157932957545575,124759860011687062567.5934358189312216205,0.07805503288091636529
0x45254522c7524d8488814d10b692a1a09053fd9d,303971552898409969460459,1421023911545299243968.60390008223354693076,0.07805503288091636529
0xccf4eed0d5d656e4fa036113b648b5c9343b400a,12224755535646127052818,55385287231718850478.01862626759944709368,0.07805503288091636529
0xafb0649aef6dc4d5915d5af0a9cc9dd329699a41,23908324006046688099639,82836101940217935455.57718771110043817584,0.07805503288091636529
0x691fc6581461a5a3f8864187c7c87b6bfab7041e,2802558388819492501212,8799535340377539040.56708500375194995216,0.07805503288091636529
0xb0d6dad7d483da4f4b069499fc56ad05e35d2b8a,10990866702854515142111,32808463815904769143.10207957170249579119,0.07805503288091636529
